State,State Code,Bank Name (FDIC),Routing Number,Matched Institution Name (Fed),Routing Office City/State,Match Type,Note
Massachusetts,MA,"NBT Bank, National Association",021303139,NBT BANK NA,"NORWICH, NY",Exact,No routing number registered in MA; showing bank's routing number registered in NY
Massachusetts,MA,Needham Bank,211372161,NEEDHAM BANK,"NEEDHAM, MA",Exact,
Massachusetts,MA,Needham Bank,211373539,NEEDHAM BANK,"NEEDHAM, MA",Exact,
Massachusetts,MA,New Valley Bank & Trust,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,Newburyport Five Cents Savings Bank,211371502,NEWBURYPORT FIVE CENTS SAVINGS BK,"NEWBURYPORT, MA",Fuzzy 97%,
Massachusetts,MA,North Brookfield Savings Bank,211871714,NORTH BROOKFIELD SAVINGS BANK,"NORTH BROOKFIELD, MA",Exact,
Massachusetts,MA,North Cambridge Co-operative Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,North Easton Savings Bank,211371463,NORTH EASTON SAVINGS BANK,"SOUTH EASTON, MA",Exact,
Massachusetts,MA,NorthEast Community Bank,211174217,NORTHWEST COMMUNITY BANK,"WINSTED, CT",Fuzzy 96%,No routing number registered in MA; showing bank's routing number registered in CT
Massachusetts,MA,Northern Bank & Trust Company,011303097,NORTHERN BANK & TRUST CO,"WOBURN, MA",Exact,
Massachusetts,MA,OneLocal Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,OneUnited Bank,011001276,ONEUNITED BANK,"BOSTON, MA",Exact,
Massachusetts,MA,"PNC Bank, National Association",021200575,PNC BANK N.A.,"PITTSBURGH, PA",Exact,No routing number registered in MA; showing bank's routing number registered in PA
Massachusetts,MA,"PNC Bank, National Association",021202311,PNC BANK N.A.,"PITTSBURGH, PA",Exact,No routing number registered in MA; showing bank's routing number registered in PA
Massachusetts,MA,"PNC Bank, National Association",021202447,PNC BANK N.A.,"PITTSBURGH, PA",Exact,No routing number registered in MA; showing bank's routing number registered in PA
Massachusetts,MA,Pentucket  Bank,211370066,PENTUCKET BANK,"HAVERHILL, MA",Exact,
Massachusetts,MA,PeoplesBank,211871772,PEOPLESBANK,"HOLYOKE, MA",Exact,
Massachusetts,MA,Reading Co-operative Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,Rockland Trust Company,011303327,ROCKLAND TRUST COMPANY,"PLYMOUTH, MA",Exact,
Massachusetts,MA,Rockland Trust Company,011304478,ROCKLAND TRUST COMPANY,"PLYMOUTH, MA",Exact,
Massachusetts,MA,Rockland Trust Company,011305684,ROCKLAND TRUST COMPANY,"PLYMOUTH, MA",Exact,
Massachusetts,MA,Rockland Trust Company,011306971,ROCKLAND TRUST COMPANY,"PLYMOUTH, MA",Exact,
Massachusetts,MA,Rockland Trust Company,011307174,ROCKLAND TRUST COMPANY,"PLYMOUTH, MA",Exact,
Massachusetts,MA,Rockland Trust Company,211073237,ROCKLAND TRUST COMPANY,"PLYMOUTH, MA",Exact,
Massachusetts,MA,Rockland Trust Company,211371052,ROCKLAND TRUST COMPANY,"ROCKLAND, MA",Exact,
Massachusetts,MA,Rockland Trust Company,211371829,ROCKLAND TRUST COMPANY,"PLYMOUTH, MA",Exact,
Massachusetts,MA,Rockland Trust Company,211372417,ROCKLAND TRUST COMPANY,"PLYMOUTH, MA",Exact,
Massachusetts,MA,Rockland Trust Company,211372776,ROCKLAND TRUST COMPANY,"PLYMOUTH, MA",Exact,
Massachusetts,MA,Rollstone Bank & Trust,211370736,ROLLSTONE BANK & TRUST,"FITCHBURG, MA",Exact,
Massachusetts,MA,Safra National Bank of New York,026003023,SAFRA NATIONAL BANK OF NEW YORK,"NEW YORK, NY",Exact,No routing number registered in MA; showing bank's routing number registered in NY
Massachusetts,MA,Safra National Bank of New York,026008413,SAFRA NATIONAL BANK OF NEW YORK,"NEW YORK, NY",Exact,No routing number registered in MA; showing bank's routing number registered in NY
Massachusetts,MA,Salem Co-operative Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,Salem Five Cents Savings Bank,211372284,SALEM FIVE CENTS SAVINGS BANK,"SALEM, MA",Exact,
Massachusetts,MA,"Santander Bank, N.A.",011401135,"SANTANDER BANK, N.A.","LAWRENCE, MA",Exact,
Massachusetts,MA,Savers Co-operative Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,Seamen's Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,South Shore Bank,211371447,SOUTH SHORE  BANK,"S. WEYMOUTH, MA",Exact,
Massachusetts,MA,South Shore Bank,211371625,SOUTH SHORE BANK,"S.  WEYMOUTH, MA",Exact,
Massachusetts,MA,State Street Bank and Trust Company,011000028,STATE STREET BANK AND TRUST COMPANY,"N. QUINCY, MA",Exact,
Massachusetts,MA,"StonehamBank,  A Co-operative Bank",NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,Stoughton Co-operative Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,"TD Bank, National Association",021101425,TD BANK NA,"LEWISTON, MA",Exact,
Massachusetts,MA,"TD Bank, National Association",211372187,"TD BANK, NA","LEWISTON, MA",Exact,
Massachusetts,MA,The Bank of Canton,211373102,THE BANK OF CANTON,"CANTON, MA",Exact,
Massachusetts,MA,The Bank of New York Mellon,011001234,BANK OF NEW YORK MELLON,"PITTSBURGH, PA",Exact,No routing number registered in MA; showing bank's routing number registered in PA
Massachusetts,MA,The Bank of New York Mellon,011302920,BANK OF NEW YORK MELLON,"PITTSBURGH, PA",Exact,No routing number registered in MA; showing bank's routing number registered in PA
Massachusetts,MA,The Bank of New York Mellon,021000018,BANK OF NEW YORK MELLON,"PITTSBURGH, PA",Exact,No routing number registered in MA; showing bank's routing number registered in PA
Massachusetts,MA,"The Bank of New York Mellon Trust Company, National Association",NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,The Cape Cod Five Cents Savings Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,The Cooperative Bank,211070230,THE COOPERATIVE BANK,"BOSTON, MA",Exact,
Massachusetts,MA,The Lowell Five Cent Savings Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,The National Grand Bank of Marblehead,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,The Northern Trust Company,063111059,THE NORTHERN TRUST COMPANY,"SARASOTA, FL",Exact,No routing number registered in MA; showing bank's routing number registered in FL
Massachusetts,MA,The Northern Trust Company,066009650,THE NORTHERN TRUST CO,"CHICAGO, IL",Exact,No routing number registered in MA; showing bank's routing number registered in IL
Massachusetts,MA,The Northern Trust Company,071000152,THE NORTHERN TRUST CO,"CHICAGO, IL",Exact,No routing number registered in MA; showing bank's routing number registered in IL
Massachusetts,MA,The Pittsfield Co-operative Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,The Savings Bank,211371366,THE SAVINGS BANK,"WAKEFIELD, MA",Exact,
Massachusetts,MA,The Village Bank,211371858,THE VILLAGE BANK,"NEWTON, MA",Exact,
Massachusetts,MA,The Village Bank,211372323,THE VILLAGE BANK,"NEWTON, MA",Exact,
Massachusetts,MA,TruNorth Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,TrustCo Bank,021300912,TRUSTCO BANK,"SCHENECTADY, NY",Exact,No routing number registered in MA; showing bank's routing number registered in NY
Massachusetts,MA,TrustCo Bank,063192450,TRUSTCO BANK,"SCHENECTADY, NY",Exact,No routing number registered in MA; showing bank's routing number registered in NY
Massachusetts,MA,TrustCo Bank,221371424,TRUSTCO BANK,"SCHENECTADY, NY",Exact,No routing number registered in MA; showing bank's routing number registered in NY
Massachusetts,MA,UniBank for Savings,211372378,UNIBANK FOR SAVINGS,"WHITINSVILLE, MA",Exact,
Massachusetts,MA,Walpole Co-operative Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,Washington Savings Bank,211374004,WASHINGTON SAVINGS BANK,"LOWELL, MA",Exact,
Massachusetts,MA,Watertown Savings Bank,211370176,WATERTOWN SAVINGS BANK,"WATERTOWN, MA",Exact,
Massachusetts,MA,"Webster Bank, National Association",011104322,WEBSTER BANK N.A,"NEW BRITAIN, CT",Exact,No routing number registered in MA; showing bank's routing number registered in CT
Massachusetts,MA,"Webster Bank, National Association",011110701,WEBSTER BANK N.A.,"NEW BRITAIN, CT",Exact,No routing number registered in MA; showing bank's routing number registered in CT
Massachusetts,MA,"Webster Bank, National Association",075907947,"WEBSTER BANK,NATIONAL ASSOCIATION","SHEBOYGAN, WI",Exact,No routing number registered in MA; showing bank's routing number registered in WI
Massachusetts,MA,Webster Five Cents Savings Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,"Wells Fargo Bank, National Association",026073079,"WELLS FARGO BANK, NA","MINNEAPOLIS, MN",Exact,No routing number registered in MA; showing bank's routing number registered in MN
Massachusetts,MA,"Wells Fargo Bank, National Association",031302777,"WELLS FARGO BANK, N.A.","MINNEAPOLIS, MN",Exact,No routing number registered in MA; showing bank's routing number registered in MN
Massachusetts,MA,"Wells Fargo Bank, National Association",041203824,"WELLS FARGO BANK, N.A.","MINNEAPOLIS, MN",Exact,No routing number registered in MA; showing bank's routing number registered in MN
Massachusetts,MA,Westfield Bank,211871604,WESTFIELD BANK,"WESTFIELD, MA",Exact,
Massachusetts,MA,Westfield Bank,211871866,WESTFIELD BANK,"WESTFIELD, MA",Exact,
Massachusetts,MA,"Wilmington Trust, National Association",NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,Winchester Co-operative Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,Winchester Savings Bank,211370888,WINCHESTER SAVINGS BANK,"WINCHESTER, MA",Exact,
Massachusetts,MA,"Winter Hill Bank, FSB",NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Massachusetts,MA,Wrentham Co-operative Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Michigan,MI,1st Source Bank,071212128,1ST SOURCE BANK,"SOUTH BEND, IN",Exact,No routing number registered in MI; showing bank's routing number registered in IN
Michigan,MI,1st State Bank,072414158,1ST STATE BANK,"SAGINAW, MI",Exact,
Michigan,MI,Alden State Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Michigan,MI,Bank Michigan,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Michigan,MI,"Bank of America, National Association",011000138,"BANK OF AMERICA, N.A.","HENRICO, VA",Exact,No routing number registered in MI; showing bank's routing number registered in VA
Michigan,MI,"Bank of America, National Association",011000206,BANK OF AMERICA N.A,"RICHMOND, VA",Exact,No routing number registered in MI; showing bank's routing number registered in VA
Michigan,MI,"Bank of America, National Association",011000390,BANK OF AMERICA N.A,"RICHMOND, VA",Exact,No routing number registered in MI; showing bank's routing number registered in VA
Michigan,MI,Bank of Ann Arbor,072413735,BANK OF ANN ARBOR,"ANN ARBOR, MI",Exact,
Michigan,MI,Bank of Ann Arbor,072414093,BANK OF ANN ARBOR,"ANN ARBOR, MI",Exact,
Michigan,MI,Bank of Ann Arbor,072414226,BANK OF ANN ARBOR,"ANN ARBOR, MI",Exact,
Michigan,MI,Bank of England,082902139,BANK OF ENGLAND,"ENGLAND, AR",Exact,No routing number registered in MI; showing bank's routing number registered in AR
Michigan,MI,Bay Port State Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Michigan,MI,Baybank,091102894,BAYBANK,"GLADSTONE, MI",Exact,
Michigan,MI,Blissfield State Bank,072403978,BLISSFIELD STATE BANK,"BLISSFIELD, MI",Exact,
Michigan,MI,CIBC Bank USA,061020113,CIBC BANK USA,"CHICAGO, IL",Exact,No routing number registered in MI; showing bank's routing number registered in IL
Michigan,MI,CIBC Bank USA,071004433,CIBC BANK USA,"CHICAGO, IL",Exact,No routing number registered in MI; showing bank's routing number registered in IL
Michigan,MI,CIBC Bank USA,071006486,CIBC BANK USA,"CHICAGO, IL",Exact,No routing number registered in MI; showing bank's routing number registered in IL
Michigan,MI,CIBC National Trust Company,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Michigan,MI,Capitol National Bank,072413450,CAPITOL NATIONAL BANK,"LANSING, MI",Exact,
Michigan,MI,Central Savings Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Michigan,MI,Century Bank and Trust,072404883,CENTURY BANK AND TRUST,"COLDWATER, MI",Exact,
Michigan,MI,Century Bank and Trust,072412008,CENTURY BANK & TRUST,"COLDWATER, MI",Exact,
Michigan,MI,Charlevoix State Bank,072413683,CHARLEVOIX STATE BANK,"CHARLEVOIX, MI",Exact,
Michigan,MI,Chelsea State Bank,072403635,CHELSEA STATE BANK,"CHELSEA, MI",Exact,
Michigan,MI,ChoiceOne Bank,072406975,CHOICEONE BANK,"KENT CITY, MI",Exact,
Michigan,MI,ChoiceOne Bank,072408436,CHOICEONE BANK,"SPARTA, MI",Exact,
Michigan,MI,"Citizens Bank, National Association",011001331,CITIZENS BANK NA,"RIVERSIDE, RI",Exact,No routing number registered in MI; showing bank's routing number registered in RI
Michigan,MI,"Citizens Bank, National Association",011304517,CITIZENS BANK NA,"RIVERSIDE, RI",Exact,No routing number registered in MI; showing bank's routing number registered in RI
Michigan,MI,"Citizens Bank, National Association",011401533,CITIZENS BANK NA,"RIVERSIDE, RI",Exact,No routing number registered in MI; showing bank's routing number registered in RI
Michigan,MI,Citizens National Bank of Cheboygan,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Michigan,MI,Citizens State Bank,061210541,THE CITIZENS STATE BANK,"REYNOLDS, GA",Exact,No routing number registered in MI; showing bank's routing number registered in GA
Michigan,MI,Citizens State Bank,062202998,CITIZENS STATE BANK,"VERNON, AL",Exact,No routing number registered in MI; showing bank's routing number registered in AL
Michigan,MI,Citizens State Bank,063106501,CITIZENS STATE BANK,"NEWBERRY, FL",Exact,No routing number registered in MI; showing bank's routing number registered in FL
Michigan,MI,Commercial Bank,072403554,COMMERCIAL BANK,"ITHACA, MI",Exact,
Michigan,MI,Commercial Bank,072403677,COMMERCIAL BANK,"ITHACA, MI",Exact,
Michigan,MI,Commercial Bank,272471357,COMMERCIAL BANK,"ITHACA, MI",Exact,
Michigan,MI,Community Unity Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Michigan,MI,County National Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Michigan,MI,Dearborn Federal Savings Bank,272471182,DEARBORN FEDERAL SAVINGS BANK,"DEARBORN, MI",Exact,
Michigan,MI,Eastern Michigan Bank,072404058,EASTERN MICHIGAN BANK,"CROSWELL, MI",Exact,
Michigan,MI,Eastern Michigan Bank,072408232,EASTERN MICHIGAN BANK,"CROSWELL, MI",Exact,
Michigan,MI,Eaton Community Bank,NOT FOUND,,,,No confident match in Federal Reserve FedACH directory
Michigan,MI,Farmers State Bank,042107738,FARMERS STATE BANK,"BOONEVILLE, KY",Exact,No routing number registered in MI; showing bank's routing number registered in KY
Michigan,MI,Farmers State Bank,042210722,THE FARMERS STATE BANK,"NEW MADISON, OH",Exact,No routing number registered in MI; showing bank's routing number registered in OH
Michigan,MI,Farmers State Bank,061108161,FARMERS STATE BANK,"LINCOLNTON, GA",Exact,No routing number registered in MI; showing bank's routing number registered in GA
Michigan,MI,"Fifth Third Bank, National Association",053100737,FIFTH THIRD BANK NA,"CINCINNATI, OH",Exact,No routing number registered in MI; showing bank's routing number registered in OH
Michigan,MI,"First Bank, Upper Michigan",091101141,"FIRST BANK, UPPER MICHIGAN","GLADSTONE, MI",Exact,
Michigan,MI,"First Bank, Upper Michigan",091109994,FIRST BANK UPPER MICHIGAN,"GLADSTONE, MI",Exact,
Michigan,MI,First Community Bank,072406771,FIRST COMMUNITY BANK,"HARBOR SPRINGS, MI",Exact,
Michigan,MI,First Community Bank,072413719,FIRST COMMUNITY BANK,"HARBOR SPRINGS, MI",Exact,
Michigan,MI,First Financial Bank,041203811,FIRST FINANCIAL BANK,"CINCINNATI, OH",Exact,No routing number registered in MI; showing bank's routing number registered in OH
Michigan,MI,First Financial Bank,041205631,FIRST FINANCIAL BANK,"CINCINNATI, OH",Exact,No routing number registered in MI; showing bank's routing number registered in OH
Michigan,MI,First Financial Bank,041210985,FIRST FINANCIAL BANK,"CINCINNATI, OH",Exact,No routing number registered in MI; showing bank's routing number registered in OH
Michigan,MI,First Independence Bank,072001079,FIRST INDEPENDENCE BANK,"DETROIT, MI",Exact,
